,data size,granules number,relation type,ksi,accuracy,recall,precision
420,5000,100,e,0.15,1.0,1.0,1.0
421,5000,100,e,0.2,1.0,1.0,1.0
422,5000,100,e,0.25,0.7094,0.7094,0.625
423,5000,100,e,0.3,0.7094,0.7094,0.625
424,5000,100,e,0.35,0.7094,0.7094,0.625
425,5000,100,e,0.4,0.7094,0.7094,0.625
426,5000,100,e,0.45,1.0,1.0,1.0
427,5000,100,e,0.5,1.0,1.0,1.0
428,5000,100,e,0.55,0.7094,0.7094,0.625
429,5000,100,e,0.6,0.7094,0.7094,0.625
430,5000,100,e,0.65,1.0,1.0,1.0
431,5000,100,e,0.7,0.81,0.81,0.8920454545454546
432,5000,100,e,0.75,0.6182,0.6182000000000001,0.8489237100348211
433,5000,100,e,0.8,0.573,0.5730000000000001,0.8423190546528804
434,5000,100,e,0.85,0.8274,0.8274,0.8978939895882632
435,5000,100,e,0.9,0.3382,0.3382,0.3333333333333333
436,5000,100,e,0.95,0.4306,0.4306,0.5846424702058505
437,5000,100,g,0.05,0.7094,0.7094,0.625
438,5000,100,g,0.1,0.7094,0.7094,0.625
439,5000,100,g,0.15,1.0,1.0,1.0
440,5000,100,g,0.2,1.0,1.0,1.0
441,5000,100,g,0.25,1.0,1.0,1.0
442,5000,100,g,0.3,1.0,1.0,1.0
443,5000,100,g,0.35,0.7094,0.7094,0.625
444,5000,100,g,0.4,0.7738,0.7738,0.881247375052499
445,5000,100,g,0.45,0.7906,0.7906,0.8860470178493687
446,5000,100,g,0.5,1.0,1.0,1.0
447,5000,100,g,0.55,0.3986,0.3986,0.3333333333333333
448,5000,100,g,0.6,0.6182,0.6182000000000001,0.8489237100348211
449,5000,100,g,0.65,0.6182,0.6182000000000001,0.8489237100348211
450,5000,100,g,0.7,0.3682,0.36819999999999997,0.5719383057090239
451,5000,100,g,0.75,0.5362,0.5362,0.5905797101449275
452,5000,100,g,0.8,0.7286,0.7286,0.625
453,5000,100,g,0.85,0.6726,0.6726,0.625
454,5000,100,g,0.9,0.66,0.6599999999999999,0.8559322033898304
455,5000,100,g,0.95,0.7094,0.7094,0.625
456,5000,200,t,0.05,1.0,1.0,1.0
457,5000,200,t,0.1,1.0,1.0,1.0
458,5000,200,t,0.15,1.0,1.0,1.0
